customer_id,Account_Age_Days,Daily_Usage_Mins,Support_Tickets_90Days,API_Utilization_Rate,churn_proba,sentiment_score,fused_proba,MRR,Days_To_Renewal,Login_Frequency,Plan_Tier,Dominant_SHAP_Driver,risk_band,discount_pct,Retained
SYN-07555,1012,91,1,0.6736,0.04,0.0,0.026,686.62,225,Weekly,Basic,price_sensitive,Low,10,1
SYN-07556,330,36,3,0.5275,0.05,0.0,0.0325,14081.95,202,Daily,Enterprise,price_sensitive,Low,15,1
SYN-07557,354,36,4,0.4439,0.295,1.0,0.5417,13910.91,58,Daily,Enterprise,price_sensitive,High,15,1
SYN-07558,940,45,1,0.5729,0.14,0.0,0.091,13047.14,72,Weekly,Enterprise,technical_friction,Low,20,1
SYN-07559,983,59,3,0.243,0.36,1.0,0.584,6447.98,279,Weekly,Enterprise,technical_friction,High,20,1
SYN-07560,1006,31,4,0.7328,0.01,0.0,0.0065,4696.73,16,Daily,Enterprise,technical_friction,Low,20,1
SYN-07561,323,13,4,0.6601,0.495,0.0,0.3218,722.86,298,Daily,Basic,price_sensitive,Medium,5,1
SYN-07562,133,42,4,0.7907,0.04,1.0,0.376,2812.05,256,Weekly,Pro,technical_friction,Medium,15,0
SYN-07563,485,64,3,0.5148,0.005,1.0,0.3532,7378.88,192,Daily,Enterprise,price_sensitive,Medium,20,1
SYN-07564,326,41,3,0.6575,0.285,0.0,0.1852,2842.6,306,Daily,Pro,technical_friction,Low,10,1
SYN-07565,972,51,1,0.1185,0.285,1.0,0.5352,216.05,132,Weekly,Basic,technical_friction,High,0,1
SYN-07566,41,22,1,0.2286,0.745,0.0,0.4842,7785.51,35,Rarely,Enterprise,technical_friction,High,10,1
SYN-07567,698,15,4,0.3963,0.63,0.0,0.4095,584.51,120,Rarely,Basic,price_sensitive,Medium,0,1
SYN-07568,997,34,6,0.6488,0.015,0.0,0.0098,365.0,98,Daily,Basic,price_sensitive,Low,0,1
SYN-07569,1074,19,4,0.3682,0.49,0.5,0.4935,436.67,263,Rarely,Basic,price_sensitive,High,0,0
SYN-07570,715,78,0,0.7817,0.0,0.0,0.0,2816.38,165,Daily,Pro,technical_friction,Low,0,1
SYN-07571,1045,43,3,0.5987,0.08,0.0,0.052,908.52,328,Weekly,Pro,technical_friction,Low,0,1
SYN-07572,84,20,2,0.9036,0.07,0.5,0.2205,519.63,307,Weekly,Basic,technical_friction,Low,0,1
SYN-07573,396,11,2,0.4548,0.835,0.0,0.5428,2116.6,239,Weekly,Pro,price_sensitive,High,0,1
SYN-07574,11,63,0,0.2653,0.305,0.0,0.1982,380.94,122,Daily,Basic,price_sensitive,Low,10,1
SYN-07575,1079,12,2,0.3839,0.745,1.0,0.8342,345.62,177,Weekly,Basic,price_sensitive,High,20,1
SYN-07576,993,29,3,0.8465,0.015,0.0,0.0098,2298.34,249,Weekly,Pro,technical_friction,Low,20,1
SYN-07577,32,36,6,0.0773,0.465,1.0,0.6522,697.38,352,Daily,Basic,technical_friction,High,15,0
SYN-07578,21,13,2,0.756,0.34,0.0,0.221,2277.89,227,Daily,Pro,technical_friction,Low,5,1
SYN-07579,404,26,3,0.7461,0.27,1.0,0.5255,354.5,175,Daily,Basic,technical_friction,High,10,0
SYN-07580,285,70,5,0.6296,0.23,0.5,0.3245,501.2,115,Weekly,Basic,price_sensitive,Medium,0,1
SYN-07581,932,7,2,0.7008,0.385,1.0,0.6002,788.02,332,Daily,Basic,price_sensitive,High,15,1
SYN-07582,177,62,2,0.3787,0.145,1.0,0.4442,543.34,224,Weekly,Basic,price_sensitive,Medium,0,0
SYN-07583,870,34,2,0.7346,0.01,0.0,0.0065,296.69,214,Daily,Basic,technical_friction,Low,0,1
SYN-07584,610,17,2,0.6827,0.025,0.0,0.0162,1756.5,9,Weekly,Pro,technical_friction,Low,0,1
SYN-07585,416,7,8,0.7849,0.805,0.0,0.5233,1231.89,343,Rarely,Pro,price_sensitive,High,20,1
SYN-07586,161,27,2,0.3381,0.23,0.0,0.1495,1189.18,270,Daily,Pro,price_sensitive,Low,15,1
SYN-07587,1097,18,0,0.3793,0.275,0.0,0.1788,14804.98,297,Weekly,Enterprise,price_sensitive,Low,20,1
SYN-07588,680,26,2,0.1795,0.57,0.0,0.3705,10323.93,251,Weekly,Enterprise,technical_friction,Medium,5,1
SYN-07589,484,46,5,0.2189,0.61,1.0,0.7465,12058.43,74,Rarely,Enterprise,technical_friction,High,10,0
SYN-07590,409,6,2,0.2691,0.605,0.0,0.3932,2017.39,274,Daily,Pro,price_sensitive,Medium,10,1
SYN-07591,996,32,0,0.7421,0.045,1.0,0.3792,374.56,81,Rarely,Basic,technical_friction,Medium,0,0
SYN-07592,903,94,1,0.5177,0.095,0.0,0.0618,1756.64,189,Weekly,Pro,price_sensitive,Low,20,1
SYN-07593,892,20,1,0.6551,0.23,1.0,0.4995,2674.38,123,Rarely,Pro,technical_friction,High,20,1
SYN-07594,678,41,1,0.3439,0.32,1.0,0.558,12994.88,74,Weekly,Enterprise,price_sensitive,High,20,0
SYN-07595,977,6,1,0.395,0.755,0.0,0.4908,2451.21,353,Weekly,Pro,price_sensitive,High,5,1
SYN-07596,330,16,4,0.2249,0.505,1.0,0.6782,1368.13,75,Weekly,Pro,technical_friction,High,20,1
SYN-07597,774,73,2,0.178,0.665,0.5,0.6073,9853.47,277,Rarely,Enterprise,technical_friction,High,5,0
SYN-07598,445,18,4,0.7881,0.11,0.5,0.2465,209.56,215,Daily,Basic,technical_friction,Medium,0,1
SYN-07599,660,42,3,0.6702,0.015,1.0,0.3597,8260.02,160,Daily,Enterprise,technical_friction,Medium,15,1
SYN-07600,1098,18,2,0.5495,0.18,0.0,0.117,216.09,90,Daily,Basic,technical_friction,Low,0,1
SYN-07601,1083,9,2,0.2334,0.54,0.5,0.526,8670.38,22,Daily,Enterprise,price_sensitive,High,15,1
SYN-07602,564,24,1,0.6621,0.055,1.0,0.3858,483.26,262,Weekly,Basic,technical_friction,Medium,0,0
SYN-07603,632,45,2,0.7137,0.015,1.0,0.3597,6029.86,127,Weekly,Enterprise,technical_friction,Medium,15,1
SYN-07604,987,63,3,0.648,0.04,0.0,0.026,1434.88,126,Weekly,Pro,price_sensitive,Low,0,1
SYN-07605,1084,27,4,0.1287,0.175,1.0,0.4638,434.14,108,Daily,Basic,price_sensitive,High,10,1
SYN-07606,857,42,3,0.3012,0.38,0.0,0.247,2800.56,329,Weekly,Pro,technical_friction,Medium,5,1
SYN-07607,73,30,0,0.6372,0.02,1.0,0.363,1155.41,31,Weekly,Pro,technical_friction,Medium,0,0
SYN-07608,356,33,3,0.3744,0.7,0.0,0.455,227.81,151,Rarely,Basic,price_sensitive,High,15,0
SYN-07609,986,13,3,0.2491,0.89,0.5,0.7535,504.21,98,Rarely,Basic,technical_friction,High,15,0
SYN-07610,845,14,2,0.2972,0.815,0.5,0.7048,298.72,244,Weekly,Basic,price_sensitive,High,0,0
SYN-07611,817,10,5,0.8511,0.305,0.0,0.1982,375.1,203,Daily,Basic,technical_friction,Low,10,0
SYN-07612,735,19,3,0.5981,0.11,1.0,0.4215,500.1,310,Weekly,Basic,technical_friction,Medium,20,1
SYN-07613,457,56,1,0.8394,0.005,0.0,0.0032,1044.06,331,Weekly,Pro,technical_friction,Low,5,1
SYN-07614,444,85,1,0.4415,0.055,0.0,0.0358,361.96,211,Daily,Basic,price_sensitive,Low,0,1
SYN-07615,890,56,1,0.5624,0.01,0.0,0.0065,2664.43,300,Weekly,Pro,technical_friction,Low,0,1
SYN-07616,324,40,5,0.7279,0.03,0.0,0.0195,14009.63,79,Daily,Enterprise,technical_friction,Low,0,1
SYN-07617,754,30,3,0.8009,0.015,1.0,0.3597,1414.24,199,Weekly,Pro,technical_friction,Medium,15,0
SYN-07618,799,56,1,0.1877,0.415,1.0,0.6198,5956.31,61,Weekly,Enterprise,technical_friction,High,15,1
SYN-07619,929,119,5,0.5795,0.17,1.0,0.4605,223.85,301,Weekly,Basic,price_sensitive,High,5,0
SYN-07620,353,35,2,0.7161,0.335,0.0,0.2178,573.82,242,Rarely,Basic,technical_friction,Low,0,1
SYN-07621,816,44,4,0.452,0.11,1.0,0.4215,551.51,103,Daily,Basic,price_sensitive,Medium,5,1
SYN-07622,118,36,1,0.3826,0.195,0.0,0.1268,1078.15,363,Weekly,Pro,price_sensitive,Low,0,1
SYN-07623,153,102,3,0.8232,0.305,0.0,0.1982,745.49,350,Rarely,Basic,technical_friction,Low,5,1
SYN-07624,460,26,0,0.5006,0.285,0.5,0.3602,2815.4,290,Weekly,Pro,price_sensitive,Medium,15,1
SYN-07625,62,14,4,0.2601,0.95,0.0,0.6175,806.31,124,Rarely,Pro,technical_friction,High,10,1
SYN-07626,1043,49,3,0.3125,0.38,0.0,0.247,1817.08,88,Daily,Pro,technical_friction,Medium,0,1
SYN-07627,992,14,2,0.2242,0.65,0.0,0.4225,463.96,152,Daily,Basic,price_sensitive,Medium,10,1
SYN-07628,55,37,4,0.4227,0.21,0.0,0.1365,1613.03,165,Daily,Pro,price_sensitive,Low,0,1
SYN-07629,922,30,2,0.6384,0.03,0.5,0.1945,14879.64,195,Daily,Enterprise,technical_friction,Low,15,1
SYN-07630,560,41,3,0.6804,0.05,0.0,0.0325,576.92,141,Weekly,Basic,technical_friction,Low,0,1
SYN-07631,772,31,3,0.4853,0.04,0.5,0.201,670.72,247,Weekly,Basic,price_sensitive,Low,10,1
SYN-07632,976,4,3,0.6475,0.5,0.0,0.325,2984.61,106,Daily,Pro,price_sensitive,Medium,15,1
SYN-07633,635,46,1,0.7719,0.035,1.0,0.3727,7777.81,349,Weekly,Enterprise,technical_friction,Medium,20,1
SYN-07634,129,38,1,0.7772,0.005,0.0,0.0032,2163.77,244,Weekly,Pro,technical_friction,Low,20,1
SYN-07635,4,66,2,0.526,0.09,0.0,0.0585,5973.25,15,Daily,Enterprise,price_sensitive,Low,20,1
SYN-07636,547,15,1,0.318,0.615,1.0,0.7497,690.32,189,Rarely,Basic,technical_friction,High,15,1
SYN-07637,1044,4,4,0.3111,0.975,1.0,0.9838,319.91,24,Rarely,Basic,price_sensitive,High,0,0
SYN-07638,630,48,2,0.5133,0.07,0.0,0.0455,201.38,297,Weekly,Basic,technical_friction,Low,5,1
SYN-07639,411,47,2,0.5773,0.185,0.0,0.1202,768.73,68,Weekly,Basic,price_sensitive,Low,5,1
SYN-07640,35,45,2,0.6229,0.105,1.0,0.4182,598.88,273,Weekly,Basic,price_sensitive,Medium,0,0
SYN-07641,1007,114,1,0.3727,0.555,0.0,0.3608,639.06,184,Rarely,Basic,price_sensitive,Medium,15,1
SYN-07642,361,1,1,0.6813,0.805,0.0,0.5233,750.83,22,Weekly,Basic,price_sensitive,High,0,1
SYN-07643,776,4,0,0.3451,0.92,1.0,0.948,2536.84,143,Weekly,Pro,price_sensitive,High,15,0
SYN-07644,764,9,3,0.3052,0.87,1.0,0.9155,826.43,79,Weekly,Pro,price_sensitive,High,15,0
SYN-07645,280,53,2,0.3227,0.48,1.0,0.662,2205.37,329,Weekly,Pro,technical_friction,High,0,0
SYN-07646,71,70,5,0.8546,0.07,1.0,0.3955,479.78,327,Weekly,Basic,technical_friction,Medium,5,1
SYN-07647,424,31,1,0.2257,0.65,0.0,0.4225,14924.4,240,Rarely,Enterprise,technical_friction,Medium,20,1
SYN-07648,350,46,2,0.6971,0.025,1.0,0.3662,13190.1,264,Weekly,Enterprise,technical_friction,Medium,5,1
SYN-07649,771,14,4,0.7335,0.345,1.0,0.5742,8900.06,127,Daily,Enterprise,technical_friction,High,15,0
SYN-07650,902,11,4,0.561,0.475,1.0,0.6587,13735.3,116,Rarely,Enterprise,price_sensitive,High,20,0
SYN-07651,245,5,2,0.823,0.765,1.0,0.8472,1815.43,137,Rarely,Pro,price_sensitive,High,0,0
SYN-07652,582,46,2,0.1006,0.66,0.0,0.429,7175.34,122,Daily,Enterprise,technical_friction,Medium,15,0
SYN-07653,46,67,0,0.293,0.255,0.0,0.1658,410.6,147,Weekly,Basic,price_sensitive,Low,5,1
SYN-07654,236,8,3,0.2713,0.795,0.0,0.5168,13382.54,129,Daily,Enterprise,price_sensitive,High,15,1
SYN-07655,838,14,3,0.3906,0.535,0.0,0.3478,2503.88,151,Daily,Pro,price_sensitive,Medium,0,1
SYN-07656,873,19,3,0.7446,0.02,0.0,0.013,14908.95,23,Weekly,Enterprise,technical_friction,Low,15,1
SYN-07657,854,9,0,0.7579,0.205,1.0,0.4832,14794.59,357,Daily,Enterprise,technical_friction,High,15,1
SYN-07658,157,38,6,0.6116,0.065,0.0,0.0422,737.76,284,Daily,Basic,technical_friction,Low,10,1
SYN-07659,607,21,4,0.6707,0.25,1.0,0.5125,647.36,217,Weekly,Basic,technical_friction,High,0,1
SYN-07660,466,75,2,0.4535,0.06,0.0,0.039,8761.73,225,Daily,Enterprise,price_sensitive,Low,0,1
SYN-07661,1091,15,2,0.4011,0.35,0.0,0.2275,6400.57,282,Daily,Enterprise,technical_friction,Medium,20,1
SYN-07662,720,56,1,0.5502,0.0,1.0,0.35,2284.28,140,Daily,Pro,technical_friction,Medium,0,0
SYN-07663,1029,6,0,0.3247,0.44,0.0,0.286,224.89,194,Daily,Basic,price_sensitive,Medium,0,0
SYN-07664,161,16,5,0.6896,0.085,1.0,0.4052,9156.14,318,Daily,Enterprise,technical_friction,Medium,15,1
SYN-07665,497,32,4,0.9134,0.0,0.0,0.0,13398.07,29,Daily,Enterprise,technical_friction,Low,15,1
SYN-07666,849,38,1,0.1733,0.29,0.0,0.1885,2051.0,30,Weekly,Pro,technical_friction,Low,10,0
SYN-07667,405,83,2,0.5612,0.085,1.0,0.4052,2201.05,157,Daily,Pro,price_sensitive,Medium,0,1
SYN-07668,696,37,2,0.2061,0.53,0.0,0.3445,2697.07,271,Weekly,Pro,technical_friction,Medium,10,1
SYN-07669,563,38,1,0.2179,0.28,0.0,0.182,2272.06,146,Daily,Pro,technical_friction,Low,0,1
SYN-07670,1091,11,3,0.7174,0.29,0.0,0.1885,12653.61,61,Daily,Enterprise,price_sensitive,Low,15,0
SYN-07671,192,13,4,0.5039,0.75,0.0,0.4875,10079.97,36,Weekly,Enterprise,price_sensitive,High,10,0
SYN-07672,1029,18,3,0.597,0.065,1.0,0.3922,1799.14,319,Weekly,Pro,technical_friction,Medium,20,1
SYN-07673,442,28,2,0.8864,0.3,0.0,0.195,313.42,92,Daily,Basic,technical_friction,Low,0,1
SYN-07674,515,26,4,0.1641,0.805,0.0,0.5233,398.98,128,Weekly,Basic,technical_friction,High,5,0
SYN-07675,582,38,3,0.1774,0.655,1.0,0.7757,391.36,172,Weekly,Basic,technical_friction,High,15,1
SYN-07676,293,77,1,0.5577,0.01,0.0,0.0065,1536.08,230,Daily,Pro,technical_friction,Low,10,1
SYN-07677,1060,29,1,0.2946,0.44,1.0,0.636,2582.85,277,Daily,Pro,price_sensitive,High,20,1
SYN-07678,1003,51,3,0.7843,0.03,0.0,0.0195,2859.41,84,Weekly,Pro,technical_friction,Low,0,1
SYN-07679,1070,13,1,0.4368,0.495,0.0,0.3218,1786.4,92,Daily,Pro,price_sensitive,Medium,5,1
SYN-07680,1097,85,2,0.4572,0.21,0.0,0.1365,486.01,163,Weekly,Basic,price_sensitive,Low,0,1
SYN-07681,737,28,5,0.7602,0.095,1.0,0.4118,686.76,42,Weekly,Basic,technical_friction,Medium,10,1
SYN-07682,497,84,3,0.4832,0.125,0.0,0.0812,2622.2,344,Daily,Pro,price_sensitive,Low,0,1
SYN-07683,936,23,4,0.5766,0.035,0.0,0.0228,456.21,9,Daily,Basic,price_sensitive,Low,5,1
SYN-07684,27,20,3,0.604,0.485,1.0,0.6652,201.13,168,Rarely,Basic,price_sensitive,High,10,1
SYN-07685,918,16,5,0.7587,0.125,0.0,0.0812,1162.56,144,Weekly,Pro,technical_friction,Low,15,0
SYN-07686,548,10,3,0.3093,0.93,0.0,0.6045,596.54,2,Weekly,Basic,price_sensitive,High,20,1
SYN-07687,741,60,5,0.6444,0.105,1.0,0.4182,381.79,271,Weekly,Basic,technical_friction,Medium,5,1
SYN-07688,412,14,2,0.3178,0.92,0.0,0.598,584.95,82,Rarely,Basic,price_sensitive,High,0,1
SYN-07689,406,37,3,0.3679,0.3,1.0,0.545,554.02,224,Daily,Basic,price_sensitive,High,5,0
SYN-07690,36,9,4,0.8042,0.435,0.0,0.2828,751.3,229,Daily,Basic,price_sensitive,Medium,5,1
SYN-07691,467,102,1,0.5512,0.21,0.0,0.1365,5492.73,326,Weekly,Enterprise,price_sensitive,Low,10,1
SYN-07692,450,61,1,0.8753,0.02,1.0,0.363,699.91,144,Daily,Basic,technical_friction,Medium,0,1
SYN-07693,248,58,3,0.6311,0.115,1.0,0.4248,2433.39,342,Daily,Pro,price_sensitive,Medium,20,1
SYN-07694,273,33,2,0.3853,0.54,1.0,0.701,1276.44,276,Rarely,Pro,price_sensitive,High,15,1
SYN-07695,643,26,1,0.7513,0.005,1.0,0.3532,2819.6,39,Daily,Pro,technical_friction,Medium,20,0
SYN-07696,350,17,3,0.8737,0.105,1.0,0.4182,432.3,355,Daily,Basic,technical_friction,Medium,15,1
SYN-07697,913,83,4,0.5035,0.16,0.0,0.104,334.63,71,Weekly,Basic,price_sensitive,Low,5,1
SYN-07698,123,6,5,0.2272,0.985,0.0,0.6402,3319.85,235,Rarely,Enterprise,technical_friction,High,5,0
SYN-07699,636,47,4,0.2565,0.74,1.0,0.831,602.42,142,Weekly,Basic,technical_friction,High,5,0
SYN-07700,177,14,0,0.729,0.13,0.0,0.0845,11260.3,82,Daily,Enterprise,technical_friction,Low,20,1
SYN-07701,582,8,4,0.4684,0.375,0.0,0.2438,636.36,28,Daily,Basic,price_sensitive,Medium,15,1
SYN-07702,608,21,4,0.2595,0.435,0.5,0.4578,1315.57,192,Daily,Pro,technical_friction,High,5,1
SYN-07703,707,21,2,0.662,0.285,0.0,0.1852,2774.73,343,Rarely,Pro,price_sensitive,Low,15,0
SYN-07704,471,39,4,0.3225,0.58,0.0,0.377,440.27,225,Weekly,Basic,technical_friction,Medium,0,1
SYN-07705,561,65,3,0.341,0.455,1.0,0.6458,2226.17,289,Weekly,Pro,technical_friction,High,5,0
SYN-07706,200,25,1,0.2051,0.32,0.0,0.208,10882.85,7,Daily,Enterprise,technical_friction,Low,20,0
SYN-07707,510,4,2,0.4297,0.85,0.0,0.5525,2998.28,245,Weekly,Pro,price_sensitive,High,20,1
SYN-07708,411,13,3,0.1085,0.825,1.0,0.8862,319.94,254,Daily,Basic,technical_friction,High,15,0
SYN-07709,733,25,3,0.6305,0.11,0.0,0.0715,2326.33,129,Weekly,Pro,technical_friction,Low,15,1
SYN-07710,479,19,4,0.2873,0.505,0.0,0.3283,461.13,283,Weekly,Basic,technical_friction,Medium,5,0
SYN-07711,857,47,2,0.0787,0.545,0.0,0.3543,790.27,106,Weekly,Basic,technical_friction,Medium,10,0
SYN-07712,469,38,4,0.2539,0.71,0.0,0.4615,895.93,126,Weekly,Pro,technical_friction,High,10,1
SYN-07713,260,53,4,0.605,0.045,0.0,0.0292,288.5,109,Daily,Basic,price_sensitive,Low,10,1
SYN-07714,302,2,3,0.5676,0.79,1.0,0.8635,1355.44,207,Weekly,Pro,price_sensitive,High,10,0
SYN-07715,51,61,1,0.7947,0.015,1.0,0.3597,1526.94,263,Daily,Pro,technical_friction,Medium,10,1
SYN-07716,594,4,1,0.5799,0.11,1.0,0.4215,4120.67,73,Daily,Enterprise,technical_friction,Medium,20,0
SYN-07717,914,44,1,0.4227,0.1,0.0,0.065,2928.48,13,Weekly,Pro,price_sensitive,Low,20,1
SYN-07718,846,73,0,0.7369,0.0,1.0,0.35,772.45,115,Daily,Basic,technical_friction,Medium,10,0
SYN-07719,482,2,2,0.5279,0.495,0.0,0.3218,909.4,211,Daily,Pro,price_sensitive,Medium,15,1
SYN-07720,217,26,2,0.2136,0.31,0.0,0.2015,2978.25,82,Daily,Pro,technical_friction,Low,5,1
SYN-07721,950,19,3,0.1963,0.47,0.0,0.3055,421.94,79,Weekly,Basic,technical_friction,Medium,0,0
SYN-07722,63,7,0,0.6328,0.475,0.0,0.3087,1985.06,278,Weekly,Pro,price_sensitive,Medium,20,1
SYN-07723,440,2,2,0.3044,0.9,0.0,0.585,8129.65,13,Weekly,Enterprise,price_sensitive,High,15,1
SYN-07724,942,62,2,0.576,0.27,0.0,0.1755,2750.08,132,Rarely,Pro,price_sensitive,Low,0,1
SYN-07725,433,8,2,0.6949,0.83,0.0,0.5395,438.5,7,Weekly,Basic,price_sensitive,High,0,0
SYN-07726,131,119,3,0.2704,0.27,1.0,0.5255,430.28,275,Daily,Basic,price_sensitive,High,5,0
SYN-07727,293,9,4,0.3415,0.75,0.0,0.4875,220.44,245,Daily,Basic,price_sensitive,High,0,0
SYN-07728,660,10,4,0.3441,0.94,0.0,0.611,3801.78,17,Weekly,Enterprise,price_sensitive,High,20,1
SYN-07729,168,1,1,0.0631,0.94,0.0,0.611,2168.72,158,Weekly,Pro,technical_friction,High,10,1
SYN-07730,721,8,2,0.6862,0.91,1.0,0.9415,448.16,188,Rarely,Basic,price_sensitive,High,20,0
SYN-07731,483,11,3,0.4712,0.53,0.0,0.3445,2177.87,135,Daily,Pro,price_sensitive,Medium,5,1
SYN-07732,368,27,2,0.7208,0.08,0.0,0.052,1125.0,239,Daily,Pro,technical_friction,Low,0,1
SYN-07733,266,44,3,0.32,0.635,1.0,0.7628,334.84,198,Rarely,Basic,price_sensitive,High,5,0
SYN-07734,906,16,3,0.6682,0.29,0.0,0.1885,3743.82,247,Rarely,Enterprise,price_sensitive,Low,10,1
SYN-07735,437,43,5,0.2219,0.34,0.0,0.221,3985.38,335,Daily,Enterprise,technical_friction,Low,15,1
SYN-07736,813,92,3,0.3244,0.345,1.0,0.5742,510.26,197,Weekly,Basic,technical_friction,High,10,1
SYN-07737,485,22,3,0.8016,0.025,0.0,0.0162,10846.31,26,Weekly,Enterprise,technical_friction,Low,15,1
SYN-07738,102,17,3,0.4972,0.095,0.0,0.0618,623.29,129,Daily,Basic,technical_friction,Low,0,1
SYN-07739,485,10,2,0.663,0.84,0.0,0.546,2362.15,309,Weekly,Pro,price_sensitive,High,10,1
SYN-07740,559,27,3,0.7888,0.035,0.0,0.0228,1887.85,307,Daily,Pro,technical_friction,Low,10,1
SYN-07741,504,82,5,0.6699,0.125,1.0,0.4312,972.61,3,Weekly,Pro,technical_friction,Medium,15,1
SYN-07742,898,26,4,0.6421,0.09,1.0,0.4085,823.6,241,Daily,Pro,technical_friction,Medium,0,1
SYN-07743,1002,45,5,0.4468,0.04,1.0,0.376,370.9,212,Daily,Basic,price_sensitive,Medium,0,1
SYN-07744,866,28,2,0.3548,0.335,0.0,0.2178,2136.88,35,Daily,Pro,technical_friction,Low,0,0
SYN-07745,641,26,3,0.3479,0.345,0.0,0.2242,782.09,334,Daily,Basic,technical_friction,Low,5,1
SYN-07746,596,119,4,0.8953,0.36,1.0,0.584,691.61,223,Rarely,Basic,technical_friction,High,20,0
SYN-07747,709,37,0,0.4756,0.03,0.0,0.0195,2552.31,343,Daily,Pro,price_sensitive,Low,10,1
SYN-07748,317,56,3,0.544,0.04,0.0,0.026,212.42,130,Daily,Basic,price_sensitive,Low,0,1
SYN-07749,893,42,1,0.8157,0.005,0.0,0.0032,2122.31,134,Weekly,Pro,technical_friction,Low,0,1
SYN-07750,943,27,1,0.7175,0.045,0.0,0.0292,270.79,148,Weekly,Basic,technical_friction,Low,5,1
SYN-07751,295,16,2,0.674,0.09,0.0,0.0585,543.18,325,Weekly,Basic,technical_friction,Low,5,1
SYN-07752,993,80,4,0.3865,0.13,0.0,0.0845,606.24,13,Daily,Basic,price_sensitive,Low,5,1
SYN-07753,934,4,1,0.6864,0.385,1.0,0.6002,457.81,146,Daily,Basic,price_sensitive,High,0,0
SYN-07754,468,14,3,0.5168,0.455,0.0,0.2958,774.99,323,Daily,Basic,price_sensitive,Medium,15,1
SYN-07755,1000,14,4,0.4776,0.685,1.0,0.7952,288.98,287,Rarely,Basic,price_sensitive,High,0,0
SYN-07756,133,59,2,0.2534,0.205,0.0,0.1332,2187.93,2,Daily,Pro,price_sensitive,Low,10,1
SYN-07757,32,83,5,0.5098,0.355,1.0,0.5808,644.45,15,Weekly,Basic,price_sensitive,High,20,0
SYN-07758,383,6,2,0.9334,0.27,0.0,0.1755,391.68,222,Daily,Basic,technical_friction,Low,0,1
SYN-07759,622,24,0,0.8329,0.035,0.0,0.0228,608.21,236,Daily,Basic,technical_friction,Low,5,1
SYN-07760,387,58,3,0.1952,0.44,0.5,0.461,7135.75,318,Weekly,Enterprise,technical_friction,High,5,0
SYN-07761,1036,15,1,0.6036,0.01,1.0,0.3565,13069.15,245,Daily,Enterprise,technical_friction,Medium,10,0
SYN-07762,281,44,3,0.1954,0.63,0.0,0.4095,270.03,317,Daily,Basic,technical_friction,Medium,10,0
SYN-07763,310,22,3,0.1945,0.48,0.0,0.312,2782.79,343,Daily,Pro,technical_friction,Medium,0,0
SYN-07764,699,16,3,0.3341,0.31,0.0,0.2015,1015.52,322,Daily,Pro,price_sensitive,Low,5,1
SYN-07765,5,50,3,0.4705,0.565,0.0,0.3672,350.47,87,Daily,Basic,price_sensitive,Medium,5,1
SYN-07766,801,19,1,0.2958,0.42,0.0,0.273,267.87,339,Weekly,Basic,technical_friction,Medium,5,0
SYN-07767,416,32,3,0.4072,0.335,1.0,0.5678,12272.98,187,Weekly,Enterprise,price_sensitive,High,15,1
SYN-07768,1076,7,1,0.5902,0.21,1.0,0.4865,275.16,198,Daily,Basic,price_sensitive,High,0,0
SYN-07769,761,45,1,0.6114,0.005,0.0,0.0032,2644.95,104,Daily,Pro,technical_friction,Low,10,1
SYN-07770,58,66,2,0.3362,0.255,0.0,0.1658,337.51,111,Daily,Basic,price_sensitive,Low,5,1
SYN-07771,103,6,1,0.3323,0.615,0.0,0.3998,394.02,116,Daily,Basic,price_sensitive,Medium,0,0
SYN-07772,98,13,2,0.7588,0.32,1.0,0.558,1591.07,284,Daily,Pro,technical_friction,High,5,0
SYN-07773,1048,61,3,0.5616,0.09,1.0,0.4085,1682.56,363,Weekly,Pro,price_sensitive,Medium,0,0
SYN-07774,753,20,2,0.8226,0.055,1.0,0.3858,4314.22,54,Daily,Enterprise,technical_friction,Medium,15,1
SYN-07775,471,25,3,0.7164,0.14,1.0,0.441,780.54,55,Weekly,Basic,technical_friction,Medium,20,0
SYN-07776,221,9,4,0.7826,0.585,0.0,0.3802,10970.44,33,Weekly,Enterprise,technical_friction,Medium,5,1
SYN-07777,961,67,6,0.5473,0.135,0.0,0.0878,10350.28,73,Weekly,Enterprise,price_sensitive,Low,20,1
SYN-07778,223,7,4,0.1649,0.805,0.5,0.6982,1945.34,244,Daily,Pro,technical_friction,High,15,0
SYN-07779,778,25,4,0.7355,0.065,1.0,0.3922,2296.82,269,Weekly,Pro,technical_friction,Medium,15,1
SYN-07780,840,16,0,0.5818,0.12,0.0,0.078,1411.88,88,Weekly,Pro,technical_friction,Low,10,1
SYN-07781,325,52,1,0.2738,0.235,1.0,0.5028,562.48,272,Daily,Basic,technical_friction,High,5,0
SYN-07782,556,119,1,0.5982,0.065,0.0,0.0422,266.71,113,Weekly,Basic,technical_friction,Low,0,1
SYN-07783,246,4,2,0.3068,0.955,0.0,0.6208,8241.06,169,Weekly,Enterprise,price_sensitive,High,20,1
SYN-07784,417,15,2,0.5024,0.355,0.0,0.2308,2507.94,293,Weekly,Pro,price_sensitive,Medium,20,1
SYN-07785,1062,20,1,0.4166,0.545,1.0,0.7042,2751.52,334,Rarely,Pro,price_sensitive,High,10,0
SYN-07786,763,7,5,0.3879,0.89,0.0,0.5785,3120.87,273,Weekly,Enterprise,price_sensitive,High,15,1
