Customer_ID,Account_Age_Days,Login_Frequency,Daily_Usage_Mins,Plan_Tier,Support_Tickets_90Days,API_Utilization_Rate,Churn,Support_Ticket_Friction
2ff617cc-889e-4caa-a02e-73113a30c180,375,Weekly,32,Pro,7,0.66,0,0.21212121212121213
ca5dac90-c430-490a-9e92-1adf81283b48,718,Rarely,5,Enterprise,6,0.42,1,1.0
588a7b62-4eda-46db-b554-f1c252b15a3a,863,Rarely,12,Pro,3,0.37,0,0.23076923076923078
514d19ca-5484-45fa-b570-b4093cf41c22,54,Weekly,39,Basic,2,0.67,0,0.05
c270df01-f3b3-4d89-8c24-bd697b482470,917,Rarely,12,Enterprise,2,0.42,1,0.15384615384615385
a1974816-6b40-4638-8bea-78a554f15522,327,Daily,65,Pro,0,0.88,0,0.0
1ea3d9c0-cd92-4318-87ac-4de62ce475e7,663,Weekly,54,Pro,3,0.47,0,0.05454545454545454
309ba402-4cd0-4c73-81d8-a60460149f34,363,Rarely,3,Basic,1,0.37,1,0.25
7cca8ae0-53c9-410c-b1b9-c0dec6ca92b1,919,Daily,52,Pro,0,0.97,0,0.0
6d58e5c6-1d3e-4324-bc29-f4877d509fd8,931,Weekly,58,Basic,0,0.46,0,0.0
2e76f6c8-4ac3-4ab5-8e68-532ceca76902,721,Weekly,12,Basic,0,0.46,0,0.0
23ac497c-9a81-4c9e-97cd-d343618e86eb,224,Daily,54,Basic,1,0.58,0,0.01818181818181818
7b4d57a7-1d5b-4a80-b11f-a2abf2606aa1,793,Daily,24,Pro,1,0.54,0,0.04
36c5678e-3c45-43f8-972b-722d65afd899,210,Rarely,4,Basic,0,0.48,1,0.0
7b65cb9b-fd78-413e-921e-c388bb5cc799,252,Weekly,29,Pro,1,0.13,1,0.03333333333333333
a1eeeb4b-c740-4432-b178-04bf4736f060,189,Daily,80,Pro,0,0.66,0,0.0
6207b31c-bf50-44d2-859e-b4da84344fb6,386,Rarely,5,Basic,3,0.15,1,0.5
6d8556d0-bad4-4c8b-a418-b6f0393d8461,481,Rarely,2,Basic,1,0.49,1,0.3333333333333333
a86e487e-3584-4fdf-8035-8a8f248fd606,431,Weekly,10,Pro,3,0.43,1,0.2727272727272727
3369a884-5c03-4377-8d1f-dd8bb17b2e61,856,Daily,76,Enterprise,0,0.31,0,0.0
4e8e9811-6d29-468b-8a35-bdd0dc5efa64,901,Daily,20,Basic,0,0.28,0,0.0
7df10052-5296-484f-bb26-342d07d3b008,190,Rarely,4,Enterprise,1,0.35,1,0.2
ad25a04a-30e2-4b63-b82b-ebf4a0bbff09,497,Rarely,14,Enterprise,18,0.46,1,1.2
17a193bc-de0b-420d-ba08-016fb95f876d,253,Rarely,12,Pro,1,0.41,1,0.07692307692307693
522b360b-aa15-4c46-8fc9-85785325d605,893,Weekly,48,Pro,3,0.18,0,0.061224489795918366
9c3e858a-e48c-48f9-a906-10e4c93b09d6,1014,Weekly,13,Pro,3,0.46,1,0.21428571428571427
8c5aa73e-c368-41f6-8f7c-cf8835399974,808,Daily,25,Basic,1,0.39,0,0.038461538461538464
3d4ea4c5-4ee2-4a9e-ab53-7dab63f8cc87,537,Weekly,11,Enterprise,2,0.62,1,0.16666666666666666
2a8cbb73-9e48-45cf-aa9c-d9ce7da1040f,186,Weekly,30,Basic,2,0.08,1,0.06451612903225806
861c950d-89dd-4450-b467-60eee417fc5e,995,Daily,57,Pro,0,0.68,0,0.0
7d24b6a2-b63c-41e2-900d-192a796763cf,349,Daily,23,Basic,4,0.99,0,0.16666666666666666
25549098-0374-4faf-aeb0-3be8a4e2101d,563,Rarely,3,Basic,2,0.38,1,0.5
02289e0c-0c3b-4fb5-96f0-4342cdfdd468,899,Daily,18,Enterprise,1,0.43,0,0.05263157894736842
2417d7f2-e993-4449-8812-99710834ecaf,661,Weekly,21,Basic,0,0.59,0,0.0
8b872c28-feb1-469e-a4ff-98f567b286ac,657,Daily,44,Pro,0,0.81,0,0.0
e4cbef17-9252-4677-99a4-c0b480cee59f,1083,Weekly,55,Pro,1,0.87,0,0.017857142857142856
85e3aa47-9308-4d47-99c4-76b9a8b06cd7,936,Weekly,12,Enterprise,1,0.02,1,0.07692307692307693
06ef0309-ce94-486c-8c1f-152cee625f3a,740,Daily,53,Enterprise,2,0.72,0,0.037037037037037035
faa5dbb9-de69-4a65-91fa-2fc9f902f862,619,Rarely,1,Basic,0,0.41,1,0.0
240c5325-effa-4d10-a915-4cfebebcbd2d,156,Daily,32,Basic,9,0.51,0,0.2727272727272727
d6f37257-0fdd-405c-9d6d-796d97bb522c,232,Rarely,6,Pro,1,0.35,1,0.14285714285714285
f40003cc-6226-414f-a655-3c8bb0749604,635,Weekly,27,Enterprise,0,0.66,0,0.0
0535cffd-9b93-4556-bf6e-b70464a1628d,404,Weekly,52,Basic,2,0.3,1,0.03773584905660377
a9772826-0c2e-4177-b98c-dbd50f48e08a,468,Daily,57,Basic,2,0.57,0,0.034482758620689655
55f3e380-91be-4fca-a48b-8479100ec021,255,Weekly,54,Pro,0,0.95,0,0.0
622773df-6575-4c4a-a10f-071cea37e060,423,Daily,37,Basic,1,0.23,0,0.02631578947368421
18af0636-24ed-48d7-a0ba-4ac9791aabad,147,Daily,47,Enterprise,6,0.31,1,0.125
52950360-607e-4464-8cce-c6ed76f6186e,58,Rarely,6,Basic,7,0.2,1,1.0
45cebe0a-666f-49b0-a66c-ea856e949fe7,815,Daily,22,Pro,2,0.99,0,0.08695652173913043
98221bc5-307f-424f-9d94-e3b6b02d2d05,351,Daily,50,Enterprise,18,0.38,0,0.35294117647058826
95bf7f0d-0cf4-4b2d-a68d-dc59760ce447,1032,Daily,36,Pro,1,0.47,0,0.02702702702702703
0eb74394-e0d0-4d9c-9761-a5d5d7d0f571,776,Rarely,11,Basic,2,0.34,1,0.16666666666666666
31943c00-6222-475b-b8e5-f73b716ac78b,161,Weekly,52,Pro,1,0.73,0,0.018867924528301886
04d7c3a1-e858-4a59-9371-436d14b4fe35,275,Weekly,56,Basic,1,0.62,0,0.017543859649122806
125b4bdd-74aa-496f-86f5-8ad62f3cfedb,179,Weekly,54,Basic,1,0.92,0,0.01818181818181818
bbfa4dd0-8fa0-4c7a-aa18-f39e30a45609,798,Weekly,33,Basic,1,0.77,0,0.029411764705882353
7291923c-3b14-4257-970f-e324adaf2104,975,Daily,67,Basic,1,0.29,0,0.014705882352941176
f118504b-44e8-4ab9-a9bc-b0c6515dd86d,788,Daily,57,Basic,2,0.38,1,0.034482758620689655
085f267c-5aec-47f4-bdc8-a54f576c9e11,324,Daily,31,Basic,3,0.35,1,0.09375
57e6cf26-e994-4f85-a1c7-9a7aa5749626,733,Weekly,50,Enterprise,2,0.66,0,0.0392156862745098
efee253f-8fa9-4b80-8599-6d0e36995175,599,Rarely,8,Basic,3,0.81,1,0.3333333333333333
d2b63b2e-0bd8-4c56-8f8a-56bc0aa5dff2,78,Rarely,7,Pro,7,0.18,1,0.875
eff03bc1-1da6-4b5f-8867-a0eb7670a49f,115,Daily,46,Enterprise,0,0.47,0,0.0
b35d082e-2950-4b64-bded-fb5fa98e97bb,413,Rarely,4,Pro,2,0.5,1,0.4
1ff72578-d2e4-477c-bc2e-fcf34228319d,751,Rarely,14,Basic,5,0.65,1,0.3333333333333333
0408adf9-23ca-4e49-8416-8ac6fa5d0055,20,Weekly,54,Basic,3,0.53,1,0.05454545454545454
760688a4-faac-4965-8b7a-ea957550edc9,834,Daily,68,Basic,1,0.47,1,0.014492753623188406
346a863d-3d75-4b43-b871-387abe409c30,379,Weekly,47,Basic,11,0.57,0,0.22916666666666666
7bb20a05-b96f-4199-a04a-74e97c281e4a,586,Daily,15,Pro,4,0.49,1,0.25
9844b7bc-82b3-42fb-9f85-b50ce778e43f,907,Weekly,7,Enterprise,17,0.01,1,2.125
a3c2d987-8317-4b71-85cf-ffcf695667eb,215,Weekly,28,Pro,2,0.77,0,0.06896551724137931
fa39f47a-0cc3-47ba-917b-e472b4989777,836,Weekly,58,Enterprise,1,0.48,0,0.01694915254237288
22cd856b-de08-4aa0-98da-7bb2febd02de,826,Weekly,7,Pro,0,0.68,1,0.0
f753ff32-f617-457e-b3f7-2f19730c5d51,977,Daily,29,Basic,1,0.59,0,0.03333333333333333
7f4ab3b9-c0ed-4994-9a99-9f1a3fcdc288,258,Daily,77,Pro,1,0.99,0,0.01282051282051282
121c3215-7ba2-4984-90ae-7eec5fc9c6ca,414,Weekly,18,Enterprise,1,0.94,0,0.05263157894736842
e8dbb0af-ce11-45c6-805c-ead9bc17abcc,712,Daily,54,Pro,1,0.78,0,0.01818181818181818
36fa213c-8215-431b-a854-5e05ee499091,876,Daily,59,Pro,0,0.14,0,0.0
41d4e7ce-b887-4117-a255-f6a3a39764e8,249,Weekly,38,Pro,2,0.01,1,0.05128205128205128
5f2ec14d-79bc-4005-80a9-ce206f50a43e,243,Weekly,13,Pro,4,0.27,1,0.2857142857142857
a19a530c-ff6f-4325-840f-4c412511e7f1,195,Weekly,59,Basic,2,0.42,0,0.03333333333333333
fccb274b-7538-4ab0-a801-482fc21c241e,686,Daily,54,Basic,1,0.71,0,0.01818181818181818
dc7929cc-2b6a-4df0-8d47-93f9fa8c3bdb,83,Daily,96,Pro,7,0.16,0,0.07216494845360824
fda1e109-c475-4a44-91ec-36c114843910,759,Weekly,31,Enterprise,0,0.72,0,0.0
f410650a-8634-458a-bfdd-c4a3f1275c88,11,Daily,85,Pro,0,0.54,0,0.0
42c1999c-562f-4287-aa3f-2c4b7bc2616e,105,Daily,31,Pro,0,0.36,0,0.0
15594a0c-ca51-4d51-85ce-5d158cf381d5,474,Daily,44,Basic,4,0.83,0,0.08888888888888889
5d05a874-289f-44c9-a3d0-01d2eb9b5dd6,874,Daily,53,Basic,0,0.73,0,0.0
4955f5e7-5ddb-4d39-9e1c-dab216e2d11b,991,Weekly,20,Basic,1,0.52,0,0.047619047619047616
38bcb680-ae81-42c5-887a-aad2819dc15c,860,Weekly,3,Basic,2,0.7,0,0.5
f0883528-9210-4bfd-876f-230c91d8f72c,349,Weekly,46,Basic,2,0.18,1,0.0425531914893617
b6a5c335-9ae7-4909-bf29-14b6b9dc82a6,74,Daily,69,Pro,2,0.64,0,0.02857142857142857
3383aeb0-8d25-4b8a-af45-cdf55f243a5f,238,Daily,19,Pro,1,0.49,0,0.05
1c855d8f-9b9e-4371-a42c-48a01917a773,748,Rarely,10,Basic,9,0.19,1,0.8181818181818182
d1ea75c1-2540-43bc-b402-afbc28375e98,883,Daily,46,Enterprise,0,0.53,0,0.0
96bdabc8-c7a1-4dee-80b3-e51682480139,442,Weekly,6,Enterprise,0,0.75,0,0.0
c90c16db-9a91-4afe-922c-6ffc7d8482f6,538,Weekly,4,Basic,2,0.32,1,0.4
cb555db3-d9b2-4e3a-884f-a04528d68b39,1041,Weekly,36,Pro,1,0.99,0,0.02702702702702703
b6aef566-63ba-457d-a434-04e14ec6a5bf,647,Rarely,12,Pro,19,0.33,1,1.4615384615384615
c7fa72f8-2f38-4862-a987-b4edc2f9fb20,771,Weekly,13,Pro,1,0.51,0,0.07142857142857142
930fdb12-8f24-426b-a1b7-63645c612ade,844,Daily,116,Enterprise,3,0.61,0,0.02564102564102564
19d4b5ac-c82a-4ec2-9f6d-b1ce26063a2e,923,Rarely,6,Pro,1,0.01,1,0.14285714285714285
df5805bd-b53e-45d5-ad2e-3d4c52b2dea0,532,Daily,55,Basic,0,0.56,0,0.0
13c6c5bf-2733-48f1-85cd-07be8b317737,153,Weekly,1,Pro,18,0.49,1,9.0
b2651e9b-6c66-4ded-a95a-b08c661ba30b,381,Daily,58,Basic,0,0.66,0,0.0
b4d353fd-640a-471f-9e20-354bea50115a,853,Daily,52,Basic,2,0.6,0,0.03773584905660377
2944387a-39a1-4309-a151-5e6ecea46fdb,1055,Daily,36,Enterprise,3,0.14,0,0.08108108108108109
09cf8427-1b4c-4315-914c-15aab69f1007,25,Daily,62,Pro,1,0.46,0,0.015873015873015872
2c4c30d0-71b3-4dca-b7a1-7b8a4016a828,502,Weekly,9,Enterprise,5,0.1,1,0.5
c4be3155-4fdf-4de6-a926-a115d0650557,954,Daily,57,Basic,0,0.72,0,0.0
70516954-7200-4504-b5b1-3e6b65c134c4,51,Daily,49,Basic,0,0.69,0,0.0
466487ba-7f87-4194-81cd-253783a46b3d,156,Weekly,47,Basic,0,0.14,0,0.0
9c953ef1-7445-407b-8151-87bc3781564a,192,Daily,49,Enterprise,0,0.31,1,0.0
b8f0cb03-49ef-42d2-ada5-56fb82b7cdb3,344,Daily,45,Pro,1,0.41,0,0.021739130434782608
61d8123e-8ec2-439e-a440-874e753026f2,423,Weekly,59,Basic,0,0.43,0,0.0
af913232-48ed-46c2-af90-d67f3d185ac0,377,Daily,53,Basic,3,0.55,0,0.05555555555555555
8bda88fc-d2d3-4639-98f7-763496f76353,635,Daily,117,Pro,2,0.45,0,0.01694915254237288
820054d9-3750-4844-b63e-eccec0e6218c,738,Daily,103,Basic,3,0.55,0,0.028846153846153848
a24f04c2-1d02-4fc9-b983-09e294195376,489,Daily,60,Pro,1,0.91,0,0.01639344262295082
aa6bb979-166a-41ef-9c10-f66e8d0b899e,421,Weekly,42,Enterprise,2,0.45,0,0.046511627906976744
70935943-baae-4eab-93df-867534b04574,268,Weekly,2,Basic,4,0.35,1,1.3333333333333333
0a8ef2f6-eaa2-48ae-835f-56dadcb285c1,1071,Rarely,12,Pro,0,0.01,1,0.0
8cd0e051-aaa8-4462-a9f0-06b4b2013044,700,Daily,25,Basic,1,0.58,0,0.038461538461538464
a35d38d6-f68d-4852-8e7b-a243245e6486,1090,Daily,36,Pro,3,0.87,0,0.08108108108108109
3e68227b-7d2d-4ac8-a011-3f8b74edf51e,146,Daily,47,Pro,3,0.88,0,0.0625
389a5f53-16c7-4aa3-aaf1-c7248f532756,75,Weekly,11,Basic,0,0.34,1,0.0
1acc5b69-8da9-4e5e-9ac0-d0cf1a1869dc,903,Weekly,7,Basic,14,0.37,1,1.75
59af662b-a10d-4b0e-a0c2-b9f9d9750c5a,676,Weekly,3,Basic,0,0.09,1,0.0
8fb4932e-e2cd-41e3-8f04-fa0b13673201,37,Weekly,55,Basic,3,0.28,0,0.05357142857142857
ba6eef7b-4c70-4b57-8e4b-2383cce4193c,250,Weekly,46,Basic,1,0.81,0,0.02127659574468085
e1569e2f-da67-4cde-8c76-661fa1de70f6,114,Daily,109,Basic,4,0.6,0,0.03636363636363636
ef523263-fd3e-4054-bd6f-743a3aafb378,792,Daily,53,Basic,2,0.92,0,0.037037037037037035
4527b05f-10f1-440e-b62e-f896e5e0bb03,163,Daily,31,Basic,1,0.51,0,0.03125
a4c392de-e9a8-406e-8965-1d8eb9a61316,726,Weekly,13,Pro,0,0.44,1,0.0
a8289053-ddea-48c9-bdbc-cc3404ecc4ad,126,Daily,73,Pro,3,0.88,0,0.04054054054054054
fcb57156-0ce1-4205-8a90-edabdf0ad96e,885,Daily,118,Enterprise,1,0.42,1,0.008403361344537815
3312baee-1cd1-45a9-a661-3722b3f304ca,668,Weekly,4,Basic,6,0.31,1,1.2
59c58a66-9ee1-465b-9e5e-0d14d86e33d3,694,Daily,24,Basic,0,0.67,0,0.0
156742c4-418b-484b-9c5a-f1139ab30f24,180,Weekly,13,Enterprise,2,0.14,1,0.14285714285714285
dd0dbe2b-4733-42af-8872-3f9cd0ccee35,710,Weekly,56,Enterprise,18,0.12,0,0.3157894736842105
04399316-d653-46a6-aefc-0627283af647,90,Daily,25,Pro,1,0.37,1,0.038461538461538464
5cff158e-2f99-4f05-9ca0-d1c337ed5b24,63,Daily,47,Pro,1,0.49,0,0.020833333333333332
4533c4b8-d182-4a5d-9982-3c2fd498e8b7,237,Weekly,23,Pro,10,0.35,1,0.4166666666666667
944db2bd-0628-4392-a868-12c198e0eb94,715,Weekly,20,Enterprise,1,0.97,0,0.047619047619047616
b56c5707-ad56-4e3c-a021-843ba55d753b,843,Daily,57,Pro,0,0.73,0,0.0
3767c349-abcf-40fc-adfb-903c72267f4b,221,Rarely,12,Basic,1,0.07,1,0.07692307692307693
caad5d6f-b67e-48b6-9b44-5fa4936bc3c1,840,Rarely,13,Pro,3,0.64,0,0.21428571428571427
9422ca86-8e83-4cdb-8311-86ced0c248f3,435,Rarely,1,Pro,1,0.63,1,0.5
8cc545e2-26ef-4d69-a652-53397e23189d,134,Rarely,5,Basic,0,0.5,0,0.0
1d0e978c-94ba-45d1-a26a-f2a6dff4f2ce,27,Weekly,41,Basic,0,0.47,1,0.0
d2c0272d-b5a6-482c-9e2a-8407308ceef7,830,Daily,52,Enterprise,3,0.35,1,0.05660377358490566
5f1c3a06-7631-43ec-b056-4857e71053dd,866,Daily,20,Basic,1,0.12,0,0.047619047619047616
019258c1-4b6e-4b2b-ba96-541c3aa132ae,892,Weekly,31,Basic,5,0.62,0,0.15625
ec196874-c52d-43c7-b4c4-8653e2feab52,350,Rarely,13,Basic,2,0.23,1,0.14285714285714285
9841c68b-3961-4a2a-920f-1e3b52884f2a,64,Weekly,57,Enterprise,1,0.44,0,0.017241379310344827
4338d7cf-4f6b-49df-a304-64b7e3f9c8b8,415,Weekly,54,Pro,2,0.98,0,0.03636363636363636
bbdf2871-db22-4aad-999e-16b5bdd63990,819,Rarely,11,Pro,2,0.2,1,0.16666666666666666
6fcc5054-3067-4feb-b703-675f3e46bc96,869,Rarely,8,Basic,0,0.44,1,0.0
4f0b985d-ce08-4916-9135-38ed6947be0f,572,Rarely,13,Enterprise,0,0.65,0,0.0
09533c8c-1eb0-425c-8844-3d98703f17de,732,Weekly,16,Basic,1,0.06,0,0.058823529411764705
5bd76019-bd81-439c-a3f1-e655874f91b3,570,Weekly,7,Pro,0,0.35,1,0.0
c7b905ae-974e-43fa-8056-5eefd00fa65f,150,Weekly,28,Basic,2,0.51,0,0.06896551724137931
d6616808-7a72-4f5c-8d16-274ef16368e2,556,Rarely,10,Basic,1,0.91,0,0.09090909090909091
bdaacfeb-1710-41ac-9c17-0185104fa8f8,664,Daily,82,Enterprise,1,0.69,0,0.012048192771084338
a9f7d8bb-7840-4342-abab-7c611795a514,694,Daily,19,Basic,2,0.64,0,0.1
434ee297-9fbb-4025-bfb6-ecf53e372129,1089,Daily,57,Basic,0,0.55,0,0.0
016ca368-7396-411c-9891-a082a146acc6,917,Rarely,5,Pro,3,0.79,1,0.5
3a46809e-cd7c-4705-8ad6-960ffa98e6d5,49,Weekly,12,Pro,0,0.19,1,0.0
86fbf354-d75b-4abe-8d17-1b3899b7a002,485,Rarely,4,Enterprise,0,0.13,1,0.0
51d4d6da-8aa4-45e3-8b4c-7041fa47eeb6,282,Weekly,20,Basic,0,0.56,0,0.0
e53524d7-9f87-46df-8fbf-4291df985325,762,Weekly,31,Enterprise,1,0.49,0,0.03125
bac1313d-ab01-4a64-ab4a-ccbd0d126437,99,Rarely,7,Basic,0,0.19,1,0.0
4a5055fd-1718-4407-8d82-3746e19ab3ae,480,Daily,71,Basic,3,0.87,0,0.041666666666666664
7a562e61-acf3-4b4f-8189-9e2743977f37,265,Rarely,5,Pro,19,0.2,1,3.1666666666666665
56d5e19a-a6f2-4f79-a2d5-cfbb017d2c70,46,Rarely,10,Basic,0,0.33,0,0.0
cffa1cef-70c6-4d65-b8a6-f2a4a4a3119c,48,Rarely,10,Basic,4,0.34,1,0.36363636363636365
85d1a2ad-8500-46d0-a9d7-c1d29f568c44,58,Daily,24,Basic,0,0.41,0,0.0
77e1a6bf-25a2-4414-9916-2baacb1001fc,488,Daily,36,Basic,0,0.73,0,0.0
c051a03c-332c-464b-9f61-fb62157d69c5,640,Weekly,52,Pro,2,0.61,0,0.03773584905660377
c005de62-773d-49c6-9381-82420e015505,380,Daily,110,Basic,1,0.43,0,0.009009009009009009
88fb0c2a-4232-45ac-ae48-68484d84b55b,1074,Weekly,29,Basic,0,0.4,0,0.0
758d8e97-3015-4ba1-9cb0-0fc4ed032e9e,518,Daily,39,Pro,3,0.58,0,0.075
c9c82fb1-ee86-48b7-8f99-7231367843fb,428,Rarely,5,Pro,0,0.52,0,0.0
78629e5c-49f0-4e2c-8f98-4adc3ce61431,1027,Daily,38,Enterprise,1,0.21,0,0.02564102564102564
318d2b07-9140-4334-9545-b897b02cd851,556,Weekly,7,Basic,1,0.36,0,0.125
63df5e24-055e-4be9-a8b8-333fa72ec8cc,1014,Weekly,11,Enterprise,0,0.01,1,0.0
712af75d-b6fa-44e2-9ee4-5898a71dd3da,1045,Daily,99,Pro,3,0.12,0,0.03
18e57c19-b6d6-4707-9d5e-cc86484a4523,79,Daily,21,Enterprise,2,0.66,0,0.09090909090909091
a8251199-16c7-4c32-9901-f2278cd80f84,216,Weekly,55,Basic,1,0.71,0,0.017857142857142856
98a0652d-01e5-4ef4-99c1-593a59c5b29f,873,Weekly,51,Pro,0,0.4,0,0.0
042c28df-e6b9-4bdb-a96c-5366d970d6e7,874,Daily,70,Basic,3,0.28,0,0.04225352112676056
6682b4df-6a4d-441b-a243-1b0ab841ea7c,405,Weekly,5,Basic,1,0.56,1,0.16666666666666666
5d652e4c-4a21-452c-946c-5a2d2ff1d556,787,Weekly,47,Pro,0,0.54,0,0.0
ff32ca4b-08a0-4431-869d-ec8c8725b53f,798,Weekly,43,Pro,0,0.34,0,0.0
d2f15cf2-1381-4b93-8bae-a259adce6e5e,872,Rarely,6,Enterprise,18,0.69,1,2.5714285714285716
944a681b-244e-4a65-a4d2-9b20ff46fa64,708,Rarely,14,Enterprise,1,0.34,1,0.06666666666666667
d0338ae2-1ff0-4220-a852-ed3380546cf3,212,Weekly,59,Pro,1,0.74,0,0.016666666666666666
596e371c-e7eb-491c-bb60-3d14aab6f67c,455,Weekly,42,Basic,10,0.51,0,0.23255813953488372
528c73e1-decb-483c-83a9-b77687b741f2,82,Daily,17,Pro,7,0.43,1,0.3888888888888889
b46159b4-411d-44e9-a6c3-e28271a69c6a,78,Weekly,21,Basic,1,0.8,0,0.045454545454545456
14d6d65f-c7d1-4431-9133-08fc4607d9ad,881,Weekly,24,Enterprise,1,0.56,0,0.04
faafc27c-5fd4-4a59-ab69-1184e0d25b77,83,Daily,58,Basic,0,0.41,0,0.0
f3183b58-56e4-4646-b065-fd585ccad01d,87,Daily,51,Pro,2,0.26,0,0.038461538461538464
f3d83220-9c55-4023-8625-ca2683bf61d8,177,Daily,15,Pro,13,0.32,1,0.8125
26730da4-ea57-44d0-9e7c-79f01d310151,901,Daily,94,Pro,4,0.51,0,0.042105263157894736
4c3e0f35-f779-495c-a71d-f4e3ba9ae24a,769,Daily,107,Enterprise,2,0.7,0,0.018518518518518517
f59dcd19-56e1-4e1f-8bf2-8b5be1be5019,837,Weekly,21,Basic,1,0.75,0,0.045454545454545456
c3882213-bc7e-496e-b9a9-f7304c289840,1084,Daily,24,Enterprise,4,0.81,0,0.16
a4032524-ade5-440e-9668-614464ebbdc8,399,Rarely,10,Basic,5,0.3,1,0.45454545454545453
cc141fcc-5add-409b-bbb3-c4d2e8ea3eb0,171,Weekly,38,Enterprise,0,0.44,0,0.0
5077c68b-afe7-4df6-9fb9-7f6db936d05e,304,Daily,44,Pro,1,0.72,0,0.022222222222222223
66308d6c-051f-4f28-9428-cc53580b91ff,28,Daily,48,Basic,2,0.45,0,0.04081632653061224
d33f4db7-2250-4cf9-838c-101f1da9c5c3,284,Daily,102,Basic,0,0.57,0,0.0
c6a10a5d-eb98-4cf5-bbee-344d85e75500,959,Daily,36,Pro,0,0.22,0,0.0
e13e7d7f-6712-4182-8906-e51b99a0f5c3,103,Weekly,8,Basic,0,0.34,1,0.0
d83da5fa-2f7d-4c56-8d78-18eec56f37a6,75,Daily,49,Enterprise,4,0.11,1,0.08
993789a2-3beb-4e0e-a5b6-f3f4e168830f,986,Daily,93,Basic,0,0.98,0,0.0
6c65eb5a-0db1-45a3-9c91-9018aaabe206,859,Weekly,51,Pro,0,0.44,0,0.0
2b034933-9c87-46bc-9e8b-d118539f3df1,450,Weekly,14,Pro,2,0.21,1,0.13333333333333333
fa2b1b1a-40d8-4919-a58d-9bf14181c68e,69,Weekly,55,Basic,10,0.45,0,0.17857142857142858
20472fc4-bf17-474c-97c0-5d8e4f42e3d4,768,Daily,83,Basic,1,0.77,0,0.011904761904761904
a0e56baf-03ff-4020-b4c5-5e5f49009655,567,Rarely,9,Basic,2,0.88,1,0.2
08260445-afca-4270-ac66-2ce3dcac8996,133,Rarely,6,Basic,0,0.12,1,0.0
df7aa58e-ae0b-48aa-9611-7849903f6a63,520,Weekly,28,Enterprise,0,0.87,0,0.0
11d12e30-b9be-431c-89db-f05f4f8e0ec2,456,Weekly,21,Pro,3,0.09,0,0.13636363636363635
4b986ef2-8608-4f6d-b2e4-7ff5ffc4e714,370,Daily,71,Pro,1,0.5,0,0.013888888888888888
5883aba3-f987-4f39-97b3-9a792f6c48b8,913,Weekly,10,Pro,6,0.07,1,0.5454545454545454
7ba156a9-0478-4c8c-8a72-25d96f329d16,323,Rarely,14,Pro,0,0.19,1,0.0
d2cc5cad-ade3-4985-a347-ddf38769d2b8,847,Daily,43,Pro,2,0.37,0,0.045454545454545456
9bc37558-3fdf-4b66-9401-568fc7cbbcb2,871,Weekly,6,Basic,3,0.44,1,0.42857142857142855
eb23030e-07d0-4e36-a73c-a8ff02b12e75,69,Weekly,10,Enterprise,7,0.18,1,0.6363636363636364
b6fe084d-fae1-46b2-8875-a6f8aa647cfc,783,Weekly,45,Enterprise,7,0.27,0,0.15217391304347827
5f56a5a0-0a00-4244-9775-168f5d188885,435,Daily,24,Basic,1,0.33,0,0.04
018e36c5-554e-497d-b7e3-15905ecd3560,660,Daily,38,Basic,1,0.58,0,0.02564102564102564
e13cd79e-4a38-43df-8feb-c6fd37395555,539,Daily,65,Pro,6,0.78,0,0.09090909090909091
b1550860-620e-485d-b8d6-6e9ef02d96a4,1070,Weekly,53,Enterprise,4,0.2,1,0.07407407407407407
fed205b2-49d1-4a7e-8074-2d08bd39f972,593,Daily,51,Basic,1,0.42,0,0.019230769230769232
fd199209-bbed-4fbf-982a-66a7acffeaf5,812,Daily,51,Basic,5,0.37,0,0.09615384615384616
21baacc5-48d8-49f9-b0c5-b6b01ac6a3d5,703,Rarely,14,Basic,4,0.07,1,0.26666666666666666
f0cc0598-5898-4d46-8afd-ff8ddd2181e4,162,Weekly,9,Pro,3,0.59,1,0.3
3091fa50-222b-469a-9270-facd66d776d6,652,Daily,76,Enterprise,1,0.63,0,0.012987012987012988
b30a1733-9729-4df9-90e1-ad254a219afb,86,Weekly,34,Pro,1,0.01,1,0.02857142857142857
6bf8654c-6437-4997-bd11-98c0406312ca,967,Weekly,1,Pro,1,0.32,0,0.5
3bb96ae0-40be-426d-acac-c102abbd00dd,229,Daily,56,Enterprise,1,0.39,0,0.017543859649122806
9ae3a190-79ec-4d9b-bae4-e9a41b2cc10c,628,Daily,21,Enterprise,3,0.77,0,0.13636363636363635
39739bad-2b44-407c-9195-027b6466bf64,136,Daily,19,Pro,0,0.13,1,0.0
db7e4e23-0945-4758-99a1-5560ca7b174c,190,Rarely,4,Pro,1,0.27,1,0.2
4d8f3576-bdf8-408e-81a2-da4e8e4b54e1,997,Daily,69,Pro,1,0.33,0,0.014285714285714285
7b1d8c58-bf0f-4b61-9fc8-666c5804e788,582,Daily,43,Enterprise,2,0.99,0,0.045454545454545456
9407c7a6-3382-40a2-a5c8-85bf1f0e3808,821,Daily,95,Pro,1,0.57,0,0.010416666666666666
922283e8-27df-4f8f-b26a-2dffa759a138,277,Weekly,11,Basic,2,0.49,1,0.16666666666666666
55060136-af1c-4f75-9d76-6cc09e776c1a,25,Daily,52,Pro,8,0.27,1,0.1509433962264151
009a477d-214d-4131-b09d-cb4cf2ab0e82,311,Weekly,32,Pro,4,0.7,0,0.12121212121212122
